Number ,tweetDate,twitterId,Code,text,tweetLink,RT,Likes,timestamp,query
184,Wed Mar 22 18:37:58 +0000 2023,1501975164,,"Así será la nueva apuesta de AstraZeneca por Barcelona en I+D
https://t.co/1mhN8A0PWH",https://twitter.com/elEconomistaCat/status/1638610990479581193,,,6/3/23 10:22,astrazeneca barcelona
185,Wed Mar 22 17:00:02 +0000 2023,1.23279E+18,,🔴EN DIRECTO: Farmacéutica #AstraZeneca presenta su HUB de I+D ubicado en #Barcelona #España https://t.co/fvbCneWsv4,https://twitter.com/AYREVenezuela1/status/1638586343285563400,,,6/3/23 10:22,astrazeneca barcelona
186,Wed Mar 22 18:41:24 +0000 2023,2543778775,,“This new hub in Barcelona of course will be very important for us it is the first time that AstraZeneca and Alexion work together on the same hub” Stefan Woxström SVP Europe &amp Canada @AstraZeneca #HUBAstraZeneca https://t.co/3YivozfJ1Y,https://twitter.com/AstraZenecaES/status/1638611851628912652,,,6/3/23 10:22,astrazeneca barcelona
187,Wed Mar 22 15:17:04 +0000 2023,7.06872E+17,,#PublicAffairs #Spain: La vicepresidenta primera en funcions de presidenta Alba Vergés assisteix a la presentació del nou HUB global d'R+D d'AstraZeneca a Barcelona https://t.co/yfDx79b3MZ,https://twitter.com/Tia_Cotilla/status/1638560433136189442,,,6/3/23 10:22,astrazeneca barcelona
188,Wed Mar 22 08:36:10 +0000 2023,215662498,,AstraZeneca  en Barcelona con un ‘hub’ de #nuevas terapias https://t.co/4pIA0DTGo8,https://twitter.com/marietaorea/status/1638459540084609027,,,6/3/23 10:22,astrazeneca barcelona
189,Wed Mar 22 19:29:09 +0000 2023,501012305,,AstraZeneca invertirá más de 800 millones en el nuevo 'hub' internacional de Barcelona https://t.co/jI314GSQth,https://twitter.com/EPeconomia_cas/status/1638623868402413568,,,6/3/23 10:22,astrazeneca barcelona
190,Wed Mar 22 17:44:49 +0000 2023,318046235,,HOLA @AstraZeneca ! Barcelona està d’enhorabona i dóna la benvinguda al #HUBAstraZeneca centre d’R&ampD global que transformarà la ciència en salut invertint +800M€ creant +1000 llocs de treball d’alt nivell. Magnífica notícia pel conjunt del sistema d’R+D+i 👏🏼 @recercauniscat https://t.co/dwDRHfk4ZU,https://twitter.com/LaiaArnal/status/1638597615653715974,,,6/3/23 10:22,astrazeneca barcelona
191,Wed Mar 22 17:27:13 +0000 2023,1283489900,,Increible lo que AstraZeneca hará en el HUB I+D de Barcelona #HUBAstraZenca https://t.co/Tuo17NKamL,https://twitter.com/eaurinp/status/1638593182903541779,,,6/3/23 10:22,astrazeneca barcelona
192,Wed Mar 22 18:49:15 +0000 2023,231484647,,AstraZeneca invertirá 800 millones en un 'hub' de innovación en salud en Barcelona en los próximos cinco años https://t.co/zs7GzZJvjG,https://twitter.com/EPCatalunya/status/1638613828375134210,,,6/3/23 10:22,astrazeneca barcelona
193,Wed Mar 22 06:02:57 +0000 2023,2570990249,,Esteu contents que AstraZeneca posi una delegació de Barcelona. Una empresa responsable del que sabem? Potser és que no l’han volgut enlloc més? I no diguem res?,https://twitter.com/kanen49/status/1638420984331112451,,,6/3/23 10:22,astrazeneca barcelona
194,Wed Mar 22 19:29:57 +0000 2023,1602818168,,AstraZeneca invertirá 800 millones en un 'hub' de innovación en salud en Barcelona. https://t.co/JRq97FQL7I,https://twitter.com/TheObjective_es/status/1638624069691273216,,,6/3/23 10:22,astrazeneca barcelona
195,Wed Mar 22 17:51:18 +0000 2023,2543778775,,Además Gonzalo de Miquel VP Clinical Development @AlexionPharma and Head of the Barcelona @AstraZeneca R&ampD site añade que este equipo que va a formar el #HUBAstraZeneca cuenta con talento de distintas ramas científicas y tecnológicas siendo muy diverso https://t.co/narC4P8pmH,https://twitter.com/AstraZenecaES/status/1638599247330156551,,,6/3/23 10:22,astrazeneca barcelona
196,Wed Mar 22 17:49:50 +0000 2023,2543778775,,Gonzalo de Miquel VP Clinical Development @AlexionPharma and Head of the Barcelona @AstraZeneca R&ampD site señala que “vamos a incorporar 1.000 empleados en este #HUBAstraZeneca” https://t.co/XZelNcwJTK,https://twitter.com/AstraZenecaES/status/1638598875198922763,,,6/3/23 10:22,astrazeneca barcelona
197,Wed Mar 22 19:28:33 +0000 2023,586194681,,AstraZeneca invertirá más de 800 millones en el nuevo 'hub' internacional de Barcelona https://t.co/N8oEA3RoJH,https://twitter.com/SucasaInmob/status/1638623719458480128,,,6/3/23 10:22,astrazeneca barcelona
198,Wed Mar 22 19:12:31 +0000 2023,1.58522E+18,,AstraZeneca invertirá 800 millones en un 'hub' de innovación en salud en Barcelona https://t.co/cInL0I5Duz,https://twitter.com/ON_Economia/status/1638619682700664852,,,6/3/23 10:22,astrazeneca barcelona
199,Wed Mar 22 19:06:35 +0000 2023,9.72133E+17,,Noticia de hoy: AstraZeneca invertirá 800 millones en un 'hub' de innovación en salud en Barcelona - https://t.co/HeIu2OwAjC,https://twitter.com/NoticiasDeEs/status/1638618189838819329,,,6/3/23 10:22,astrazeneca barcelona
200,Wed Mar 22 18:07:48 +0000 2023,1.40004E+18,,"Assistim avui a la inauguració del nou HUB internacional d'innovació R+D d'AstraZeneca a Barcelona un macro projecte per convertir ciència en salut
que ve a enriquir encara més l'ecosistema HealthTech i Biomèdic a Catalunya #HUBAstraZeneca #innovació https://t.co/7BwJwfFQ5S",https://twitter.com/XartecSalut/status/1638603396109221889,,,6/3/23 10:22,astrazeneca barcelona
201,Wed Mar 22 17:35:12 +0000 2023,262606630,,"La companyia AstraZeneca presenta aquesta tarda a Barcelona el seu nou hub europeu d’R+D a la capital catalana. Suposarà una inversió d’uns 800 milions d'euros en 5 anys i la creació de 1.000 llocs de treball. En parlem amb una de les seves directores 

https://t.co/PhN8HE2RVO https://t.co/BVStXeZqLx",https://twitter.com/Catinformacio/status/1638595192067432449,,,6/3/23 10:22,astrazeneca barcelona
202,Wed Mar 22 19:12:32 +0000 2023,1.59506E+18,,AstraZeneca invertirà 800 milions en un 'hub' d'innovació en salut a Barcelona https://t.co/K8JUP8mgN4,https://twitter.com/on_economia_cat/status/1638619688199397405,,,6/3/23 10:22,astrazeneca barcelona
203,Wed Mar 22 01:04:32 +0000 2023,155887072,,"De enhorabuena!
#Catalunya atrae inversiones: #AstraZeneca creará 1.000 lugares d trabajo en #Barcelona la apuesta más grande en la historia d nuestro país en I+D

Un proyecto líder q cuenta con el @govern y nos situa com territorio clave en el ámbito sanitario

#CatalunyaAlMón",https://twitter.com/LleirDaban/status/1638345884139134976,,,6/3/23 10:22,astrazeneca barcelona
204,Tue Mar 21 17:15:00 +0000 2023,1.13407E+18,,"La companyia AstraZeneca preveu contractar 1.000 persones en els pròxims cinc anys al nou 'hub' que obrirà a Barcelona

https://t.co/OpLiLrvUz8",https://twitter.com/diaridebcn/status/1638227722244595746,,,6/3/23 10:22,astrazeneca barcelona
205,Tue Mar 21 18:55:05 +0000 2023,425724562,,HUB de R+D @AstraZeneca Barcelona!,https://twitter.com/CesarVelascoMun/status/1638252909048524850,,,6/3/23 10:22,astrazeneca barcelona
206,Tue Mar 21 20:18:56 +0000 2023,103405165,,AstraZeneca contractarà 1.000 persones a Barcelona https://t.co/f2SysdTeL9,https://twitter.com/smujal/status/1638274009748983828,,,6/3/23 10:22,astrazeneca barcelona
207,Tue Mar 21 16:19:30 +0000 2023,218583772,,Gran notícia que @AstraZeneca esculli Barcelona per instal·lar un hub de recerca i desenvolupament que suposarà la creació de 1.000 llocs de treball. Catalunya té actius i capacitat per liderar l’àmbit de les ciències de la vida a Europa i anuncis com aquest en són un exemple.,https://twitter.com/rogertorrent/status/1638213756403564544,,,6/3/23 10:22,astrazeneca barcelona
208,Tue Mar 21 19:43:31 +0000 2023,1283489900,,AstraZeneca instalará un nuevo centro de i+D de Barcelona en el que contratará a 1.000 personas #innovation #saluddigital https://t.co/FaU2uAYcmO,https://twitter.com/eaurinp/status/1638265098790744064,,,6/3/23 10:22,astrazeneca barcelona
209,Tue Mar 21 13:00:56 +0000 2023,12824222,,"Catalunya continua atraient inversions: AstraZeneca crearà 1.000 llocs de treball a Barcelona l'aposta més gran de la història del nostre país en I+D.

Un projecte capdavanter que compta amb el suport del Govern i ens situa de nou com un territori clau en l'àmbit sanitari.",https://twitter.com/perearagones/status/1638163783733456896,,,6/3/23 10:22,astrazeneca barcelona
210,Tue Mar 21 18:59:36 +0000 2023,425724562,,Mañana a las 18:00 presentamos el #HUB de I+D de @AstraZeneca en #Barcelona. Un gran proyecto de ecosistema con grandes retos y con la investigación en Salud como protagonista!,https://twitter.com/CesarVelascoMun/status/1638254046170476559,,,6/3/23 10:22,astrazeneca barcelona
211,Tue Mar 21 12:33:29 +0000 2023,1.47285E+18,,Bones notícies: AstraZeneca preveu contractar 1.000 persones a Barcelona en cinc anys https://t.co/gl5Uex7FBv,https://twitter.com/CATsenseLimits/status/1638156875655987201,,,6/3/23 10:22,astrazeneca barcelona
212,Tue Mar 21 18:12:30 +0000 2023,1.14456E+18,,"💉 AstraZeneca s'instal·la a Barcelona

👉 La inversió en el projecte rondarà els 800 milions d'euros #PlantaBaixaTV3

🔗 https://t.co/SMxyszE1pn https://t.co/b7vJbHRJhA",https://twitter.com/plantabaixatv3/status/1638242193037983746,,,6/3/23 10:22,astrazeneca barcelona
213,Tue Mar 21 12:18:34 +0000 2023,501019349,,AstraZeneca instal·larà un nou centre d’I+D a Barcelona on contractarà 1.000 persones https://t.co/5048oyKr3P,https://twitter.com/EPeconomia_cat/status/1638153122001420289,,,6/3/23 10:22,astrazeneca barcelona
214,Tue Mar 21 14:58:37 +0000 2023,2543778775,,"Mañana a las 18:00 presentamos el #HUBAstraZeneca el acto institucional ""Transformando la ciencia en salud"". Un evento donde asistirán directivos de @AstraZeneca a nivel nacional y global @gencat y @bcn_ajuntament y @CienciaGob.
Síguelo en directo aquí: https://t.co/oR6z1giARo",https://twitter.com/AstraZenecaES/status/1638193400544411648,,,6/3/23 10:22,astrazeneca barcelona
215,Tue Mar 21 22:21:50 +0000 2023,561489677,,El gigante farmacéutico británico AstraZeneca ha elegido #Barcelona para levantar un gran #hub de I+D de referencia en #Europa que sirva para desarrollar nuevas terapias en el que podría invertir hasta 800 millones de euros y crea…https://t.co/QaI8bcsJjW https://t.co/o4IlNbpIQZ,https://twitter.com/robert_visa/status/1638304941541408768,,,6/3/23 10:22,astrazeneca barcelona
216,Tue Mar 21 14:57:13 +0000 2023,2483780966,,"@AstraZeneca ☝️ La multinacional anglosueca que ha mantingut diverses reunions amb el president de la Generalitat i el conseller @rogertorrent crearà 1.000 llocs de treball en els propers cinc anys a Barcelona.

🤝El projecte d’inversió de la farmacèutica compta amb el suport d'@accio_cat",https://twitter.com/empresacat/status/1638193046603939843,,,6/3/23 10:22,astrazeneca barcelona
217,Tue Mar 21 18:35:54 +0000 2023,1647049718,,".@AstraZeneca tria Barcelona per obrir un nou centre de R+D amb la creació de 1.000 llocs de treball en els pròxims 5 anys.
https://t.co/KnOYQ8bqKb",https://twitter.com/david_m_arroyo/status/1638248081161351168,,,6/3/23 10:22,astrazeneca barcelona
218,Tue Mar 21 12:43:19 +0000 2023,4513414841,,AstraZeneca creará 1.000 empleos en #Barcelona con un ‘hub’ de nuevas terapias https://t.co/ft52ksFyIl,https://twitter.com/alopezs0981/status/1638159351733944327,,,6/3/23 10:22,astrazeneca barcelona
219,Tue Mar 21 15:31:32 +0000 2023,117556542,,🧬 @AstraZeneca escull Barcelona per situar un dels seus ‘hubs’ internacionals de recerca el que suposarà la creació de 1.000 llocs de treball altament qualificats el projecte d'inversió estrangera en R+D més gran de la història a Catalunya https://t.co/KHEBRqQ2DO,https://twitter.com/albertcaste/status/1638201684219314179,,,6/3/23 10:22,astrazeneca barcelona
220,Tue Mar 21 14:55:06 +0000 2023,2483780966,,"🔝 El Govern celebra l'anunci d'@AstraZeneca a Barcelona el projecte d'inversió estrangera en R+D més gran de la història a Catalunya.

https://t.co/wdVy8pVCHB",https://twitter.com/empresacat/status/1638192517597282307,,,6/3/23 10:22,astrazeneca barcelona
221,Tue Mar 21 14:41:18 +0000 2023,132488147,,"🔬@AstraZeneca tria #Barcelona per obrir un nou ‘hub’ de R+D amb la creació de 1.000 llocs de treball en els pròxims 5 anys.

El projecte d’inversió estrangera d'R+D més gran de la història a Catalunya que compta amb el suport d'ACCIÓ.

Descobreix-ne més👉https://t.co/wOXeuBUp3e https://t.co/85qckdoOZJ",https://twitter.com/accio_cat/status/1638189044113784832,,,6/3/23 10:22,astrazeneca barcelona
222,Tue Mar 21 15:16:24 +0000 2023,8.166E+17,,🆕⚗️ #AstraZeneca abrirá un nuevo 'hub' en #Barcelona: 1.000 puestos de trabajo especializado 👇🏼 https://t.co/yVCHt7uTZl,https://twitter.com/BCNmetropoli/status/1638197876504313857,,,6/3/23 10:22,astrazeneca barcelona
223,Tue Mar 21 16:14:22 +0000 2023,394058597,,"🧪@AstraZeneca to create 1000 new jobs in #Barcelona with the largest-ever foreign R&ampD investment in Catalonia

The company's strategic investment will contribute to accelerating R&ampD activities in Catalonia's pharmaceutical field

➡ https://t.co/l7laCMdIV3

#InvestInCatalonia https://t.co/csiiN9ghJl",https://twitter.com/Catalonia_TI/status/1638212463089926144,,,6/3/23 10:22,astrazeneca barcelona
224,Mon Mar 20 23:21:17 +0000 2023,169538164,,AstraZeneca preveu contractar 1.000 persones a Barcelona en cinc anys https://t.co/W7JKGFysYB,https://twitter.com/diariARA/status/1637957512438726656,,,6/3/23 10:22,astrazeneca barcelona
225,Tue Mar 21 12:17:08 +0000 2023,2854680832,,#AstraZeneca #Barcelona new R&ampD hub 👇🏿 https://t.co/ML9NbrjmDw,https://twitter.com/montse_barcelo/status/1638152763879092224,,,6/3/23 10:22,astrazeneca barcelona
226,Tue Mar 21 07:28:32 +0000 2023,1.04287E+18,,AstraZeneca preveu contractar 1.000 persones a Barcelona en cinc anys https://t.co/gnHmWgz1st via @diariARA,https://twitter.com/joangomezp/status/1638080132240875520,,,6/3/23 10:22,astrazeneca barcelona
227,Tue Mar 21 06:54:06 +0000 2023,1194745704,,"AstraZeneca preveu contractar al voltant de 1.000 persones en cinc anys per al seu nou hub europeu de R+D ubicat a Barcelona.
Per @RigolAlbert via @diariARA 
https://t.co/WFg52Ewaxv",https://twitter.com/agenersurrell/status/1638071466464780289,,,6/3/23 10:22,astrazeneca barcelona
228,Tue Mar 21 08:14:11 +0000 2023,243139161,,AstraZeneca preveu contractar 1.000 persones a Barcelona en cinc anys https://t.co/hh7vqunRip,https://twitter.com/JordiValls13/status/1638091622914174977,,,6/3/23 10:22,astrazeneca barcelona
229,Tue Mar 21 07:38:02 +0000 2023,150779264,,AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias https://t.co/HKsagfuidi,https://twitter.com/nandaluzzz/status/1638082524139200513,,,6/3/23 10:22,astrazeneca barcelona
230,Tue Mar 21 10:26:09 +0000 2023,1.52153E+18,,AstraZeneca instal·larà un nou centre d’I+D a Barcelona on contractarà 1.000 persones https://t.co/fw42o6XtgH,https://twitter.com/AngelsSerra_/status/1638124832846929920,,,6/3/23 10:22,astrazeneca barcelona
231,Fri Mar 03 08:40:30 +0000 2023,1.3646E+18,,"Medical Writers at AstraZeneca
Medical Writers Clinical Regulatory all levels Location Gothenburg SE Gaithersburg US Barcelona ES or Mississauga CA Competitive salary ...
#Writing #epicjobs #astrazeneca
https://t.co/xeWdtCKyCE",https://twitter.com/zobjobsCA/status/1631575264479129600,,,6/3/23 10:22,astrazeneca barcelona
232,Tue Mar 21 08:01:08 +0000 2023,238131428,,High as a kite ! AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias https://t.co/oJ0cYKXNT6,https://twitter.com/carmecloutier/status/1638088337893347330,,,6/3/23 10:22,astrazeneca barcelona
233,Tue Mar 21 08:10:10 +0000 2023,2681850116,,AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias https://t.co/KWGPQCfOAQ,https://twitter.com/miquelborgo/status/1638090610086117377,,,6/3/23 10:22,astrazeneca barcelona
234,Tue Mar 21 06:49:16 +0000 2023,2728515845,,"Que gran error fue perder la sede europea de farmacia en Barcelona por culpa de proces. Hubiese sido el pilar de un gran cluster sanitario.

""AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias""
 https://t.co/0aisl08BBw",https://twitter.com/jotapege20/status/1638070253493035008,,,6/3/23 10:22,astrazeneca barcelona
235,Tue Mar 21 06:38:32 +0000 2023,144435035,,"Buena noticia para Barcelona !!!

AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias https://t.co/4J2qqdsqfp",https://twitter.com/rfrancesch/status/1638067550394232832,,,6/3/23 10:22,astrazeneca barcelona
236,Tue Mar 21 08:52:30 +0000 2023,8.61522E+17,,"¿Y tenemos que alegrarnos?

#AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias 
https://t.co/rgyD3UNqc3",https://twitter.com/HbCecilia/status/1638101263664422912,,,6/3/23 10:22,astrazeneca barcelona
237,Tue Mar 21 07:36:22 +0000 2023,730776084,,AstraZeneca preveu contractar 1.000 persones a Barcelona en cinc anys https://t.co/vSLaQFJyO7 a través de @diariARA Seguim @BCNHealthHub,https://twitter.com/EvaRosellSolano/status/1638082103681089537,,,6/3/23 10:22,astrazeneca barcelona
238,Tue Mar 21 11:04:12 +0000 2023,151085945,,AstraZeneca preveu de contractar 1.000 persones en els pròxims cinc a Barcelona https://t.co/g91P94dMhG,https://twitter.com/VilaWeb/status/1638134408191397888,,,6/3/23 10:22,astrazeneca barcelona
239,Tue Mar 21 12:07:01 +0000 2023,1.21503E+18,,AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias. https://t.co/IGv071Vxnl,https://twitter.com/MarksResearch/status/1638150217282342912,,,6/3/23 10:22,astrazeneca barcelona
240,Tue Mar 21 09:17:26 +0000 2023,726430838,,AstraZeneca creará 1.000 empleos en Barcelona con un ‘hub’ de nuevas terapias https://t.co/OAOgPZos9X,https://twitter.com/Followthatbaby/status/1638107540172177408,,,6/3/23 10:22,astrazeneca barcelona
241,Tue Mar 21 09:11:44 +0000 2023,93649547,,"📰 @AstraZeneca tria #Barcelona per aixecar un gran hub d'R+D de referència a Europa per desenvolupar noves #teràpies

📈 La inversió en el projecte podria arribar fins als 800 M€

🔬 El hub culmina els esforços de @gencat per créixer al sector biomèdic.

A @LaVanguardiaCAT 👇 https://t.co/wRFGZnvrmg",https://twitter.com/biocat_cat/status/1638106103690018816,,,6/3/23 10:22,astrazeneca barcelona
242,Tue Mar 21 07:22:53 +0000 2023,74453123,,"☕️¡Buenos días!

La estrategia del Gobierno de utilizar la censura para identificar a Feijóo con Vox la apuesta de AstraZeneca por Barcelona para investigar nuevas terapias y otras noticias que debes saber. 

Más información en https://t.co/Kk2PdzBGxR https://t.co/VdqsREZXry",https://twitter.com/LaVanguardia/status/1638078709470052352,,,6/3/23 10:22,astrazeneca barcelona
243,Mon Mar 20 23:21:17 +0000 2023,169538164,,AstraZeneca preveu contractar 1.000 persones a Barcelona en cinc anys https://t.co/W7JKGFysYB,https://twitter.com/diariARA/status/1637957512438726656,,,6/3/23 10:22,astrazeneca barcelona
244,Tue Mar 21 09:06:55 +0000 2023,96531036,,"📰@AstraZeneca elige #Barcelona para levantar un gran hub de I+D de referencia en Europa para desarrollar nuevas #terapias

📈La inversión en el proyecto podría alcanzar hasta 800 M€
🔬El hub culmina los esfuerzos de @gencat por crecer en el sector biomédico

En @LaVanguardia👇 https://t.co/ZFGeGEsqaL",https://twitter.com/biocat_es/status/1638104892580548609,,,6/3/23 10:22,astrazeneca barcelona
245,Wed Mar 01 07:00:34 +0000 2023,474718469,,"☁️ #Barcelona ja és una ‘ciutat que inspira’: la capital catalana s’uneix al projecte de la farmacèutica AstraZeneca per conscienciar sobre la importància de la qualitat de l’aire a les ciutats.

RT via @BCN_Ecologia  👇

https://t.co/HpD31oaFCA",https://twitter.com/XarxaSost/status/1630825337213820931,,,6/3/23 10:22,astrazeneca barcelona